evidence_id,skill_id,evidence_text,evidence_type,word_count,char_count,quality_label
ev_synth_2146,mobile-development,"Built native React Native iOS/Android app with TypeScript. Configured navigation routing, camera and geolocation device APIs, and automated TestFlight / Google Play Beta deployments. Project repo available at https://github.com/student/capstone-repo.",code_repository,29,250,approved
ev_synth_2147,cloud-architecture,Clicked buttons in AWS console without documentation or infrastructure as code.,code_snippet,11,79,rejected
ev_synth_2148,mobile-development,App icon image.,code_snippet,3,15,rejected
ev_synth_2149,ai-ml-engineering,Created simple vector embedding script with ChromaDB.,project_report,7,53,needs-info
ev_synth_2150,python-programming,I like Python. Python is good. Code works on my machine.,code_snippet,11,56,rejected
ev_synth_2151,cloud-architecture,Unconfigured server with open 0.0.0.0/0 security group.,text_note,7,55,rejected
ev_synth_2152,product-management,"Authored comprehensive Product Requirement Document (PRD) for SaaS analytics tool. Mapped user stories, defined success metrics (ARR, Churn, NPS), conducted 15 user interviews, and prioritized backlog using RICE framework.",certificate,29,222,approved
ev_synth_2153,product-management,Created simple Trello board.,project_report,4,28,needs-info
ev_synth_2154,devops-ci-cd,Ran docker build command once on localhost.,document,7,43,rejected
ev_synth_2155,ai-ml-engineering,Wrote basic prompt engineering template.,transcript,5,40,needs-info
ev_synth_2156,product-management,Product note without specs.,text_note,4,27,rejected
ev_synth_2157,ui-ux-design,Single low-res image without UX wireframes or interaction specs.,code_snippet,9,64,rejected
ev_synth_2158,data-analysis,"Performed exploratory data analysis on sales transactional data. Handled missing values via KNN imputation, normalized numerical features, and visualized distribution histograms using Matplotlib, Plotly, and SQL window aggregations.",certificate,28,232,approved
ev_synth_2159,cybersecurity-defense,Ran ping command in terminal.,document,5,29,rejected
ev_synth_2160,product-management,"Authored comprehensive Product Requirement Document (PRD) for SaaS analytics tool. Mapped user stories, defined success metrics (ARR, Churn, NPS), conducted 15 user interviews, and prioritized backlog using RICE framework. Includes comprehensive README, architecture diagrams, and postman API collection.",certificate,38,304,approved
ev_synth_2161,product-management,"Managed 6-sprint Agile release cycle in Jira. Defined sprint velocity KPIs, tracked burndown charts, and facilitated daily standups and retrospectives achieving 98% sprint commitment completion. Includes comprehensive README, architecture diagrams, and postman API collection.",code_repository,34,276,approved
ev_synth_2162,mobile-development,"Developed cross-platform mobile application using Flutter and Dart with BLoC state management. Integrated offline-first SQLite database synchronization, push notifications, and automated CI/CD build distribution via Fastlane. Benchmarked performance achieving 99.9% uptime under simulated load test.",code_repository,35,299,approved
ev_synth_2163,mobile-development,Mobile app crashed on launch.,document,5,29,rejected
ev_synth_2164,database-engineering,Built database-engineering prototype microservice. See repository at https://github.com/student/app-v1.,project_report,8,103,approved
ev_synth_2165,cloud-architecture,"Designed serverless backend on GCP using Cloud Run, Cloud Pub/Sub, and Firestore. Implemented Terraform state locking with Cloud Storage and zero-downtime blue/green deployment strategy.",certificate,24,186,approved
ev_synth_2166,ui-ux-design,"Created responsive web interface prototype for SaaS product. Built design tokens, typography scale, responsive grid layouts, and interactive micro-animations. Documented user journey maps, empathy maps, and user persona research. Includes comprehensive README, architecture diagrams, and postman API collection.",certificate,38,311,approved
ev_synth_2167,devops-ci-cd,Wrote a simple Dockerfile for a Node app.,transcript,8,41,needs-info
ev_synth_2168,product-management,Drafted basic feature list without user story mapping.,code_snippet,8,54,needs-info
ev_synth_2169,data-analysis,Initial setup completed for data-analysis. Partial documentation attached.,code_snippet,8,74,needs-info
ev_synth_2170,data-analysis,Calculated average revenue per user for Q3 using Excel formulas.,code_snippet,10,64,needs-info
ev_synth_2171,product-management,Drafted basic feature list without user story mapping.,transcript,8,54,needs-info
ev_synth_2172,cybersecurity-defense,Ran Nmap scan on local subnet.,transcript,6,30,needs-info
ev_synth_2173,python-programming,"Developed a Python data processing pipeline with Pandas, NumPy, and multiprocessing. Created custom classes for data schema validation and built a CLI tool using Click. Package was published as a PyPI wheel with full docstrings, type annotations, and Sphinx documentation.",project_report,40,272,approved
ev_synth_2174,cybersecurity-defense,Security note with no threat remediation.,document,6,41,rejected
ev_synth_2175,database-engineering,SQL query with syntax error.,text_note,5,28,rejected
ev_synth_2176,product-management,Created simple Trello board.,transcript,4,28,needs-info
ev_synth_2177,cloud-architecture,Created an S3 bucket and uploaded a static HTML file.,transcript,10,53,needs-info
ev_synth_2178,ai-ml-engineering,Created simple vector embedding script with ChromaDB.,project_report,7,53,needs-info
ev_synth_2179,cloud-architecture,Initial setup completed for cloud-architecture. Partial documentation attached.,code_snippet,8,79,needs-info
ev_synth_2180,database-engineering,Created basic ER diagram draft.,transcript,5,31,needs-info
ev_synth_2181,cybersecurity-defense,"Conducted penetration testing and security vulnerability assessment on web application. Identified OWASP Top 10 vulnerabilities (SQLi, XSS, SSRF), configured WAF rules, and implemented zero-trust RBAC authorization policies. Validated against industry standard security guidelines.",certificate,33,281,approved
ev_synth_2182,mobile-development,Built Flutter UI prototype without backend API integration.,code_snippet,8,59,needs-info
ev_synth_2183,ai-ml-engineering,Created simple vector embedding script with ChromaDB.,transcript,7,53,needs-info
ev_synth_2184,ai-ml-engineering,Used ChatGPT once to write an essay.,code_snippet,7,36,rejected
ev_synth_2185,devops-ci-cd,"Configured Jenkins pipeline for multi-stage microservice release. developped blue-green deployment strategy, automated rollback on canary health failure, and Slack/Teams webhook build alerts. Benchmarked performance achieving 99.9% uptime under simulated load test.",project_report,31,265,approved
ev_synth_2186,ai-ml-engineering,Created simple vector embedding script with ChromaDB.,transcript,7,53,needs-info
ev_synth_2187,database-engineering,Built database-engineering prototype microservice. See repository at https://github.com/student/app-v1.,code_repository,8,103,approved
ev_synth_2188,product-management,"Managed 6-sprint Agile release cycle in Jira. Defined sprint velocity KPIs, tracked burndown charts, and facilitated daily standups and retrospectives achieving 98% sprint commitment completion.",certificate,25,194,approved
ev_synth_2189,mobile-development,App icon image.,code_snippet,3,15,rejected
ev_synth_2190,ui-ux-design,Redesigned checkout flow to minimize user friction. Measured a 24% reduction in drop-off rate during user testing. Produced high-fidelity Figma prototypes with auto-layout and interactive variants. Benchmarked performance achieving 99.9% uptime under simulated load test.,certificate,35,271,approved
ev_synth_2191,ui-ux-design,"Designed end-to-end mobile application in Figma following WCAG 2.1 AAA accessibility guidelines. Conducted usability testing sessions with 12 participants and iterated interactive wireframes based on heatmaps. Created atomic design system with full component library. Includes comprehensive README, architecture diagrams, and postman API collection.",code_repository,43,349,approved
ev_synth_2192,ai-ml-engineering,Created simple vector embedding script with ChromaDB.,project_report,7,53,needs-info
ev_synth_2193,product-management,"Managed 6-sprint Agile release cycle in Jira. Defined sprint velocity KPIs, tracked burndown charts, and facilitated daily standups and retrospectives achieving 98% sprint commitment completion. Added unit tests with >90% code coverage.",project_report,32,236,approved
ev_synth_2194,mobile-development,Mobile app crashed on launch.,text_note,5,29,rejected
ev_synth_2195,ai-ml-engineering,Created simple vector embedding script with ChromaDB.,transcript,7,53,needs-info
ev_synth_2196,cloud-architecture,Created an S3 bucket and uploaded a static HTML file.,transcript,10,53,needs-info
ev_synth_2197,product-management,"Managed 6-sprint Agile release cycle in Jira. Defined sprint velocity KPIs, tracked burndown charts, and facilitated daily standups and retrospectives achieving 98% sprint commitment completion. Project repo available at https://github.com/student/capstone-repo.",project_report,30,262,approved
ev_synth_2198,data-analysis,"Analyzed customer churn dataset (100k rows) using Pandas, SciPy, and Seaborn. Built a logistic regression and Random Forest classifier in scikit-learn achieving 0.88 ROC-AUC score. Summary interactive dashboard created in Streamlit with SQL query integration. Project repo available at https://github.com/student/capstone-repo.",project_report,40,327,approved
